timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-27T15:19:00,advanced-alchemy,44cb79f7-2493-450f-a91c-6f300da34d7d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0371206069999061,2.6077966909505312e-08,7.025199482748555e-07,15.978818684002809,0.0,10.0,1.6355707529308594e-07,0.0,1.0160303888824273e-07,2.6516011418132865e-07,0.0,Brazil,BRA,ceará,,,Linux-7.0.12-201.fc44.x86_64-x86_64-with-glibc2.43,3.14.6,3.2.8,12,12th Gen Intel(R) Core(TM) i5-12450HX,0,,-39.4759,-4.8762,7.471591949462891,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-27T15:29:14,advanced-alchemy,1b7adb42-cf1a-45b5-8f3e-5fe8f574d8b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7871012140003586,7.156332723935564e-07,9.092010781643012e-07,23.294129611042717,0.0,10.0,5.091492962077879e-06,0.0,2.185048222222324e-06,7.276541184300203e-06,0.0,Brazil,BRA,ceará,,,Linux-7.0.12-201.fc44.x86_64-x86_64-with-glibc2.43,3.14.6,3.2.8,12,12th Gen Intel(R) Core(TM) i5-12450HX,0,,-39.4759,-4.8762,7.471591949462891,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-30T10:07:10,advanced-alchemy,1925aee1-21ea-4bf0-8609-21aa3d99e0e3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.6210434630002055,1.400266826520237e-06,5.34240216267687e-07,2.5033391628,0.0,10.0,2.785790251591824e-06,0.0,1.1452087758334528e-05,1.4237878009926351e-05,0.0,Brazil,BRA,ceará,,,Linux-7.0.13-200.fc44.x86_64-x86_64-with-glibc2.43,3.10.20,3.2.8,12,12th Gen Intel(R) Core(TM) i5-12450HX,0,,-38.6832,-5.9708,7.471580505371094,machine,0.0,0,83.6,6.243602752685547,N,1.0,0.0
